year,month,day,prectotcorr,ps,t2m,t2m_max,t2m_min,rh2m,ws2m,wd2m,allsky_sfc_sw_dwn
2020,11,20,1.81,99.2,26.93,29.96,24.28,78.8,0.98,193.5,18.39
2020,11,21,0.47,99.27,26.09,29.89,22.61,73.49,0.85,56.5,20.91
2020,11,22,0.0,99.33,25.24,29.49,20.84,67.39,1.02,88.2,21.22
2020,11,23,0.0,99.34,25.13,29.61,20.2,64.79,0.93,80.7,16.44
2020,11,24,0.01,99.21,25.91,29.55,22.22,75.08,1.09,20.9,18.71
2020,11,25,0.0,99.06,26.69,30.19,23.5,76.52,1.48,29.1,19.46
2020,11,26,0.13,99.03,26.27,29.08,23.4,78.59,1.44,14.6,15.63
2020,11,27,0.2,99.16,25.55,29.29,21.91,77.01,1.76,29.0,20.08
2020,11,28,0.49,99.26,25.72,28.92,22.32,79.16,1.75,124.4,20.04
2020,11,29,0.09,99.31,26.85,30.02,23.76,75.49,1.03,117.2,18.33
2020,11,30,0.05,99.32,26.89,30.37,23.81,75.8,1.18,58.0,19.33
2020,12,1,0.02,99.34,26.08,29.98,22.5,73.81,1.4,59.4,20.74
2020,12,2,0.0,99.25,25.0,29.55,20.19,72.86,1.52,48.9,20.44
2020,12,3,0.02,99.13,26.02,30.19,21.99,75.55,1.55,37.1,14.36
2020,12,4,0.44,98.99,26.85,29.98,23.9,79.28,1.24,23.7,17.94
2020,12,5,0.03,99.04,26.92,30.48,23.31,77.63,1.26,49.3,19.28
2020,12,6,0.2,99.12,27.28,30.74,23.9,76.47,1.07,65.4,20.24
2020,12,7,2.13,99.25,27.16,30.22,24.53,79.37,1.07,121.0,17.31
2020,12,8,13.96,99.33,26.88,29.95,24.23,81.02,1.65,146.9,19.02
2020,12,9,9.57,99.27,26.61,29.54,24.14,81.7,1.38,177.4,19.92
2020,12,10,1.35,99.29,26.17,27.85,24.48,79.88,1.14,104.0,16.2
2020,12,11,4.25,99.32,25.5,27.95,22.83,82.36,0.88,213.6,17.32
2020,12,12,1.6,99.28,25.74,29.15,22.34,76.42,1.16,169.8,13.79
2020,12,13,0.04,99.2,25.73,28.72,22.98,79.15,0.86,178.5,15.57
2020,12,14,0.03,99.19,25.86,28.84,23.07,77.99,0.85,205.9,17.41
2020,12,15,0.0,99.3,25.84,29.29,22.6,71.41,0.97,99.1,18.35
2020,12,16,0.0,99.33,25.92,29.62,21.72,72.16,1.38,74.4,17.8
2020,12,17,0.05,99.32,26.53,29.69,23.37,74.18,1.27,68.8,17.02
2020,12,18,0.04,99.29,26.45,29.93,23.37,71.91,1.32,75.1,16.38
2020,12,19,0.0,99.33,25.94,30.19,22.12,73.28,1.55,74.1,19.68
2020,12,20,0.0,99.38,25.51,29.53,22.36,71.12,1.87,79.2,18.48
2020,12,21,0.0,99.29,24.37,28.72,20.39,67.4,1.94,77.5,18.55
2020,12,22,0.01,99.24,25.16,29.12,20.7,66.84,1.36,111.8,18.36
2020,12,23,0.72,99.17,26.23,29.41,23.11,70.56,0.93,196.8,17.41
2020,12,24,0.27,99.08,26.46,29.67,23.74,77.71,0.95,295.1,16.23
2020,12,25,0.23,99.12,26.72,29.7,24.25,77.35,1.08,269.4,16.35
2020,12,26,0.1,99.23,26.54,30.22,23.37,72.73,1.29,116.4,17.21
2020,12,27,0.0,99.22,25.57,30.28,21.34,68.06,1.37,46.1,19.51
2020,12,28,0.0,99.18,25.21,30.16,20.33,68.6,1.4,85.3,19.5
2020,12,29,0.0,99.13,25.76,30.33,21.02,64.71,1.26,13.3,17.08
2020,12,30,0.18,99.08,26.77,31.19,22.68,73.02,1.58,131.3,17.65
2020,12,31,0.27,99.12,27.55,31.4,24.38,73.32,1.03,137.0,16.92
2021,1,1,0.06,99.22,25.75,28.55,23.0,68.35,1.21,74.6,19.12
2021,1,2,0.0,99.22,25.7,30.65,21.19,64.86,1.53,85.2,19.46
2021,1,3,0.14,99.1,27.06,31.24,23.59,69.96,1.4,187.1,19.7
2021,1,4,0.75,99.1,26.88,30.37,24.17,74.36,0.94,252.2,11.55
2021,1,5,1.09,99.17,25.67,27.96,23.83,79.44,1.25,35.9,18.36
2021,1,6,17.95,99.16,26.02,28.97,24.12,82.1,1.45,231.8,15.02
2021,1,7,26.93,98.99,25.72,27.51,24.39,86.64,1.13,295.6,19.24
2021,1,8,7.26,98.95,25.25,26.19,24.23,87.86,1.17,188.2,6.09
2021,1,9,3.76,98.98,25.75,28.3,23.82,82.82,0.94,218.6,15.67
2021,1,10,22.24,99.09,26.11,29.14,23.83,84.4,1.05,229.2,18.49
2021,1,11,0.47,99.17,26.88,30.1,23.99,76.54,1.04,224.2,14.11
2021,1,12,0.03,99.18,26.4,29.48,23.55,70.94,0.83,88.5,14.61
2021,1,13,0.01,99.14,26.05,29.79,22.96,67.15,1.29,74.4,13.71
2021,1,14,0.01,99.09,26.7,30.86,22.35,68.27,1.34,110.7,18.46
2021,1,15,0.03,99.09,27.28,30.67,24.19,69.0,1.18,146.1,16.02
2021,1,16,0.09,99.03,26.96,30.39,24.35,73.66,1.09,243.2,18.75
2021,1,17,0.03,99.09,26.93,30.58,23.9,76.34,0.99,243.7,19.7
2021,1,18,0.04,99.18,27.08,31.46,23.48,71.26,1.32,203.3,19.07
2021,1,19,0.02,99.23,26.48,30.74,22.85,71.31,1.43,184.8,19.99
2021,1,20,0.0,99.29,26.23,31.0,21.94,66.78,1.15,303.2,19.85
2021,1,21,0.0,99.24,26.01,31.5,20.73,63.59,1.52,335.8,19.8
2021,1,22,0.0,99.18,26.28,31.31,22.35,67.45,1.69,333.7,20.77
2021,1,23,0.0,99.19,26.66,31.66,22.06,69.84,1.34,318.3,18.26
2021,1,24,0.02,99.26,27.07,31.84,22.96,67.32,1.15,337.2,18.93
2021,1,25,0.0,99.32,26.08,31.74,20.73,63.06,1.53,80.6,19.73
2021,1,26,0.0,99.27,25.99,31.96,20.57,59.43,1.23,311.0,22.33
2021,1,27,0.0,99.31,25.98,30.93,21.73,63.44,1.29,294.9,21.31
2021,1,28,0.0,99.31,26.06,31.27,21.49,61.2,1.37,353.5,21.04
2021,1,29,0.0,99.37,26.02,31.35,21.56,65.88,1.56,343.8,19.72
2021,1,30,0.0,99.28,26.6,31.78,21.91,66.19,1.32,319.6,19.8
2021,1,31,0.0,99.28,27.25,31.83,23.42,65.32,1.09,327.2,19.17
2021,2,1,0.01,99.39,26.69,32.32,22.67,59.05,1.79,70.6,20.28
2021,2,2,0.0,99.42,26.04,32.05,21.12,60.05,1.79,69.2,22.36
2021,2,3,0.0,99.36,26.53,32.32,21.39,64.98,1.95,138.4,20.62
2021,2,4,0.04,99.37,27.29,31.98,23.73,67.58,1.39,265.9,20.41
2021,2,5,0.02,99.31,26.79,31.24,23.59,70.22,1.57,323.9,20.42
2021,2,6,0.0,99.2,26.53,32.09,21.75,64.18,1.54,329.6,22.7
2021,2,7,0.0,99.25,26.24,32.1,21.36,54.24,1.54,60.1,22.22
2021,2,8,0.0,99.29,25.64,32.41,19.41,56.04,1.67,70.4,23.48
2021,2,9,0.0,99.26,25.8,32.07,20.41,56.33,1.62,71.5,22.98
2021,2,10,0.0,99.2,25.77,32.26,19.75,54.8,1.6,91.8,23.65
2021,2,11,0.0,99.15,25.77,32.14,19.72,56.63,1.34,220.3,22.25
2021,2,12,0.0,99.23,26.45,31.91,21.42,60.93,1.33,244.4,22.7
2021,2,13,0.0,99.34,26.6,31.26,22.79,66.63,1.49,234.6,21.58
2021,2,14,0.0,99.37,26.67,31.47,22.61,65.85,1.3,269.6,21.71
2021,2,15,0.07,99.26,26.88,31.38,23.33,69.1,1.49,292.8,22.04
2021,2,16,0.07,99.23,26.73,31.55,22.98,70.66,1.84,300.4,21.04
2021,2,17,0.13,99.17,27.05,31.54,23.98,70.9,2.13,309.7,21.64
2021,2,18,4.75,99.26,26.76,30.96,24.01,72.44,1.6,294.8,20.22
2021,2,19,4.52,99.31,25.39,28.42,23.4,73.89,0.76,19.7,19.89
2021,2,20,2.61,99.21,26.5,31.71,22.13,64.89,2.12,104.0,22.05
2021,2,21,1.54,99.34,26.39,30.56,22.95,65.48,1.69,93.6,19.31
2021,2,22,2.02,99.39,27.19,32.34,22.53,59.98,1.55,321.3,16.99
2021,2,23,1.0,99.26,27.66,33.01,22.9,66.15,1.55,246.1,23.93
2021,2,24,0.47,99.19,27.81,32.87,23.62,66.29,1.55,266.4,23.58
2021,2,25,0.3,99.22,28.22,33.54,23.96,66.72,1.83,309.4,22.39
2021,2,26,0.0,99.11,28.3,33.77,24.3,66.46,2.43,327.9,23.12
2021,2,27,0.0,99.0,28.47,34.21,23.89,63.34,1.99,317.5,23.27
2021,2,28,0.0,99.01,28.53,34.08,24.26,64.38,1.65,245.2,22.09
2021,3,1,0.0,99.32,28.55,33.85,24.62,63.62,1.4,238.2,22.4
2021,3,2,0.0,99.31,28.7,34.38,23.97,62.39,1.54,298.6,22.89
2021,3,3,0.0,99.15,28.85,35.11,24.16,59.11,1.24,272.9,23.69
2021,3,4,0.0,99.18,28.75,34.91,23.87,53.02,1.59,200.3,24.61
2021,3,5,0.0,99.35,28.68,34.71,23.97,55.32,1.47,252.9,24.6
2021,3,6,0.0,99.37,28.79,34.22,25.44,64.91,2.03,301.3,24.92
2021,3,7,0.01,99.21,28.97,34.86,23.92,61.09,1.61,300.2,24.87
2021,3,8,0.11,99.23,29.07,34.97,24.76,61.35,1.62,250.7,24.06
2021,3,9,0.15,99.28,29.37,35.53,24.78,58.34,1.51,254.8,23.92
2021,3,10,0.34,99.3,28.8,33.57,25.01,64.59,1.48,279.4,24.54
2021,3,11,1.97,99.35,27.51,30.69,25.05,71.61,1.03,239.8,17.24
2021,3,12,0.1,99.37,28.29,32.21,25.17,66.54,1.08,277.1,23.34
2021,3,13,0.01,99.31,28.98,34.49,24.35,59.51,1.55,287.1,24.84
2021,3,14,0.01,99.17,29.15,34.99,24.52,60.7,1.74,265.5,25.42
2021,3,15,0.01,99.13,29.46,34.57,25.73,62.86,1.53,275.9,24.59
2021,3,16,0.02,99.13,29.44,34.91,25.06,60.05,1.74,287.2,21.71
2021,3,17,0.05,99.03,29.66,35.32,25.46,57.92,1.59,279.5,24.19
2021,3,18,0.06,99.07,29.8,35.19,25.79,60.35,1.77,290.1,21.46
2021,3,19,0.06,99.04,29.85,34.84,26.27,60.51,1.92,306.0,22.73
2021,3,20,0.04,98.97,29.67,34.74,25.79,58.47,1.95,294.6,22.62
2021,3,21,0.11,98.95,29.5,34.5,25.73,63.33,1.58,280.9,23.34
2021,3,22,0.28,99.05,30.04,35.47,25.88,60.58,1.85,297.2,23.48
2021,3,23,0.26,99.09,30.26,35.75,26.29,62.99,1.74,290.1,24.21
2021,3,24,0.5,99.11,29.91,34.58,26.66,62.44,1.54,283.2,22.47
2021,3,25,0.52,99.1,29.39,33.04,26.99,67.37,1.34,257.6,20.29
2021,3,26,0.3,98.97,30.69,36.13,27.01,61.48,1.37,267.0,24.03
2021,3,27,0.69,98.95,30.79,36.65,26.73,61.55,1.6,245.7,23.81
2021,3,28,0.76,98.96,30.2,34.9,27.25,65.18,1.56,270.4,19.49
2021,3,29,1.59,98.97,30.02,35.05,26.72,65.13,1.72,262.4,20.48
2021,3,30,2.3,98.93,29.13,32.78,26.35,71.57,1.94,284.2,22.41
2021,3,31,0.39,98.83,29.41,33.49,27.0,70.77,2.1,302.8,21.01
2021,4,1,0.01,98.85,29.0,33.97,25.92,66.94,2.47,305.6,25.04
2021,4,2,0.0,98.89,28.74,33.88,24.67,63.65,2.33,311.9,25.87
2021,4,3,0.0,99.0,28.07,32.67,24.87,66.74,2.26,296.5,24.2
2021,4,4,0.0,99.08,28.82,34.4,24.37,62.43,2.65,311.2,24.04
2021,4,5,0.15,99.0,30.04,36.12,25.42,63.21,2.89,314.0,24.26
2021,4,6,0.26,99.01,30.3,36.14,25.94,64.48,2.1,287.5,22.36
2021,4,7,0.16,99.12,30.54,36.5,26.55,64.58,1.87,282.2,23.02
2021,4,8,0.1,99.01,29.96,35.08,26.58,63.68,2.01,286.7,18.3
2021,4,9,0.07,98.91,30.26,36.0,26.1,60.66,2.01,296.8,23.75
2021,4,10,0.14,99.01,30.34,35.47,26.43,62.56,1.81,289.1,23.03
2021,4,11,7.45,99.18,29.62,33.59,27.12,66.84,1.57,267.8,23.47
2021,4,12,19.84,99.24,28.96,32.88,26.72,74.27,1.42,276.0,22.66
2021,4,13,11.69,99.22,28.53,32.7,25.89,75.28,1.19,240.5,21.3
2021,4,14,8.01,99.17,28.18,31.3,25.99,76.0,1.15,280.7,24.56
2021,4,15,6.01,99.17,28.06,31.64,25.26,75.79,1.46,281.7,21.41
2021,4,16,2.08,99.11,28.48,32.7,25.26,74.74,1.63,296.6,25.42
2021,4,17,1.71,99.15,28.63,31.98,26.23,76.04,1.32,287.0,23.71
2021,4,18,4.82,99.27,28.79,32.74,26.6,74.83,1.39,251.6,23.38
2021,4,19,3.38,99.15,28.5,31.71,26.22,74.74,1.38,272.1,23.33
2021,4,20,2.28,99.04,28.6,32.67,25.82,74.66,1.67,277.9,11.48
2021,4,21,8.05,99.17,28.27,31.57,26.36,76.21,1.49,298.9,20.86
2021,4,22,0.58,99.15,28.55,32.43,25.72,74.27,1.61,307.9,18.57
2021,4,23,2.82,99.16,28.09,31.24,26.29,77.1,1.29,283.8,20.9
2021,4,24,1.23,99.06,28.92,33.48,25.61,73.2,1.69,303.8,23.72
2021,4,25,1.14,99.01,29.2,32.74,26.27,73.36,1.53,292.6,22.57
2021,4,26,0.65,98.97,30.14,34.9,26.73,69.97,1.75,295.5,23.72
2021,4,27,0.36,99.05,29.01,32.48,26.57,74.55,1.45,292.9,19.41
2021,4,28,0.5,99.14,28.95,32.04,26.91,75.83,1.45,290.4,22.2
2021,4,29,0.77,99.07,29.45,33.02,26.79,72.33,1.77,299.8,23.5
2021,4,30,1.09,98.92,29.96,34.51,26.4,69.11,1.6,292.6,23.68
2021,5,1,3.33,98.9,29.87,34.15,26.73,72.22,1.45,285.2,22.05
2021,5,2,5.53,98.97,29.01,31.72,27.31,76.92,1.04,284.5,22.53
2021,5,3,5.0,98.88,29.63,33.63,26.61,72.48,1.42,280.4,21.1
2021,5,4,5.64,98.88,28.75,32.27,26.34,78.55,1.23,285.7,12.29
2021,5,5,5.7,98.89,29.04,31.92,27.19,80.31,1.28,262.5,23.16
2021,5,6,4.52,98.96,28.59,31.57,26.8,82.13,1.55,237.4,19.05
2021,5,7,6.23,99.02,29.0,32.19,26.99,78.66,1.12,263.9,12.92
2021,5,8,3.86,98.94,28.98,32.3,26.92,77.85,1.12,249.6,23.06
2021,5,9,2.28,98.9,28.63,30.96,27.13,79.1,1.2,258.6,19.67
2021,5,10,2.05,98.87,28.87,32.17,27.01,78.55,1.43,281.8,17.34
2021,5,11,10.78,98.89,28.29,30.28,27.07,84.7,1.18,271.7,14.23
2021,5,12,7.86,98.81,28.04,29.5,27.01,85.93,1.29,295.9,16.94
2021,5,13,10.14,98.76,28.03,30.1,26.66,84.42,1.7,239.3,17.63
2021,5,14,63.23,98.47,27.36,30.41,25.64,84.65,3.73,141.4,10.69
2021,5,15,44.05,98.12,26.57,28.41,24.89,89.56,5.62,163.1,8.46
2021,5,16,45.38,98.49,27.45,29.29,26.45,87.06,4.19,208.8,14.4
2021,5,17,14.89,98.81,27.35,28.79,26.36,87.92,2.87,190.3,10.7
2021,5,18,18.79,98.85,27.48,29.38,26.29,88.2,2.68,190.5,11.89
2021,5,19,8.99,98.87,27.32,29.14,26.18,87.47,1.98,206.8,11.88
2021,5,20,15.17,98.96,26.88,28.78,25.66,86.01,1.71,201.5,13.5
2021,5,21,7.2,99.01,26.62,28.54,25.08,86.2,1.66,188.6,13.47
2021,5,22,6.99,98.99,26.56,28.22,25.12,86.7,1.13,217.4,17.72
2021,5,23,7.94,99.03,27.12,29.35,25.66,82.12,1.38,296.9,21.11
2021,5,24,3.65,99.08,27.32,29.71,25.54,81.51,1.76,302.0,24.45
2021,5,25,14.65,98.96,26.97,28.97,25.68,87.69,2.39,279.0,17.8
2021,5,26,12.8,98.99,26.4,28.25,24.57,84.71,2.63,254.7,20.63
2021,5,27,2.24,98.99,27.41,29.8,25.69,80.15,2.56,281.2,23.95
2021,5,28,13.05,99.03,27.23,29.52,25.42,84.95,1.66,268.8,19.96
2021,5,29,16.25,99.1,27.34,29.85,25.48,82.59,1.94,258.1,11.47
2021,5,30,6.42,99.08,26.32,28.52,24.8,84.47,1.61,251.0,20.91
2021,5,31,10.65,98.85,26.72,28.92,25.27,87.73,2.65,224.9,22.54
2021,6,1,19.65,98.79,27.44,29.49,26.0,89.14,2.3,225.3,15.15
2021,6,2,14.07,98.83,27.21,28.8,26.01,87.33,1.47,232.4,22.15
2021,6,3,16.0,98.92,27.87,30.4,26.21,84.87,1.26,263.0,18.87
2021,6,4,29.69,99.03,26.97,28.33,25.58,88.82,1.53,254.2,6.87
2021,6,5,39.99,99.04,26.56,29.18,24.82,81.53,1.7,208.1,10.05
2021,6,6,30.5,99.04,26.53,29.56,23.88,79.72,1.14,220.0,21.44
2021,6,7,3.62,99.1,26.7,29.3,24.85,82.51,1.21,286.4,24.54
2021,6,8,5.86,99.06,26.91,29.3,25.1,84.58,1.89,288.3,22.58
2021,6,9,15.84,98.97,27.2,29.26,25.62,85.27,2.55,280.7,20.24
2021,6,10,11.86,98.87,27.05,28.99,25.57,84.68,2.72,273.9,17.73
2021,6,11,10.71,98.94,27.08,28.91,25.65,85.41,2.24,263.8,17.18
2021,6,12,60.2,99.01,26.18,27.9,24.62,85.17,1.93,293.0,7.8
2021,6,13,29.74,98.95,26.1,28.36,24.09,83.71,2.14,282.4,4.85
2021,6,14,71.16,98.84,26.47,27.98,25.07,87.34,3.91,247.5,4.7
2021,6,15,81.6,98.8,26.5,27.92,25.13,89.34,3.39,256.8,13.4
2021,6,16,42.9,98.91,26.74,27.56,26.14,90.46,3.18,249.8,13.97
2021,6,17,33.33,98.99,27.04,28.65,26.19,88.3,3.2,249.1,19.47
2021,6,18,21.6,99.11,26.64,27.76,25.68,86.88,3.14,247.8,17.12
2021,6,19,42.43,99.22,26.69,28.22,25.9,87.72,2.97,248.5,14.22
2021,6,20,35.57,99.21,26.44,27.79,25.58,88.69,2.55,272.6,10.89
2021,6,21,21.26,99.12,26.48,28.14,25.41,89.2,2.44,285.9,11.25
2021,6,22,8.31,99.04,26.59,28.41,25.37,88.9,2.35,297.9,15.88
2021,6,23,5.17,99.03,26.74,28.7,25.25,86.84,2.29,297.4,19.25
2021,6,24,4.58,99.1,26.65,28.75,25.23,85.44,2.36,283.8,22.83
2021,6,25,3.04,99.01,26.33,27.88,25.07,86.29,2.28,288.5,22.6
2021,6,26,18.48,98.98,26.45,28.26,25.06,86.74,2.62,291.0,13.68
2021,6,27,3.79,99.11,25.26,28.24,23.29,82.16,1.91,327.0,14.38
2021,6,28,1.68,99.01,25.09,27.87,23.06,82.35,1.55,279.4,21.52
2021,6,29,1.6,98.93,26.43,29.32,24.29,82.95,1.53,286.6,24.2
2021,6,30,0.84,98.94,26.78,29.67,24.81,84.64,1.53,296.6,23.85
2021,7,1,12.63,98.84,26.79,28.73,25.49,89.09,2.31,293.7,15.6
2021,7,2,10.14,98.91,26.52,27.93,25.62,88.34,1.72,264.9,14.72
2021,7,3,9.33,98.99,26.21,28.09,24.87,88.91,1.76,280.3,10.5
2021,7,4,11.02,98.98,26.13,28.61,24.57,88.65,1.71,302.8,19.03
2021,7,5,6.06,98.93,25.81,27.63,24.57,83.42,2.17,307.1,14.14
2021,7,6,11.78,98.76,26.51,28.5,24.95,84.36,2.47,297.1,21.03
2021,7,7,34.63,98.76,25.74,26.55,25.1,91.4,2.56,280.1,13.96
2021,7,8,29.68,98.86,26.1,27.99,24.73,88.01,2.12,289.6,13.73
2021,7,9,65.88,98.68,25.15,26.36,24.08,92.47,2.74,299.8,8.81
2021,7,10,52.03,98.73,24.87,26.7,23.46,86.72,2.63,277.1,7.98
2021,7,11,57.27,98.73,24.9,26.35,23.4,89.27,2.72,280.0,9.95
2021,7,12,56.58,98.71,25.72,27.25,24.47,90.48,2.9,267.5,10.04
2021,7,13,48.9,98.75,25.9,26.98,25.06,90.88,3.13,264.3,13.53
2021,7,14,56.84,98.82,25.92,26.98,25.25,90.94,3.01,273.2,8.49
2021,7,15,83.07,98.77,25.85,26.85,25.16,92.2,3.16,263.7,4.07
2021,7,16,97.16,98.96,25.86,27.0,25.08,91.12,3.02,270.3,7.95
2021,7,17,57.58,99.01,25.96,27.35,24.6,89.86,3.0,287.5,10.22
2021,7,18,82.04,98.93,25.63,26.1,25.09,92.8,3.43,287.8,3.4
2021,7,19,28.01,98.97,25.85,27.07,24.89,90.94,3.04,286.9,19.0
2021,7,20,17.02,99.19,25.86,27.35,24.51,89.81,2.89,276.4,21.1
2021,7,21,30.77,99.12,25.87,27.43,24.94,91.72,2.74,279.4,11.34
2021,7,22,41.33,98.9,25.2,25.82,24.71,93.44,3.0,271.7,8.67
2021,7,23,40.26,98.79,25.63,27.03,24.61,92.07,3.01,269.9,15.88
2021,7,24,41.25,98.87,25.82,27.24,24.9,92.89,2.61,274.6,18.93
2021,7,25,39.99,99.04,25.74,26.86,24.86,92.45,2.75,263.3,20.85
2021,7,26,19.92,99.06,25.56,26.91,24.64,91.66,2.16,271.1,13.13
2021,7,27,11.48,98.98,25.77,27.52,24.3,90.61,2.12,261.6,21.52
2021,7,28,6.45,99.05,25.8,27.48,24.51,89.77,2.2,254.6,21.59
2021,7,29,9.38,99.1,25.86,27.87,24.3,88.96,2.6,271.7,22.06
2021,7,30,16.76,99.17,25.85,27.55,24.6,89.55,2.74,273.9,23.63
2021,7,31,15.98,99.21,25.91,27.54,24.67,89.18,2.71,283.6,23.08
2021,8,1,8.42,99.13,25.91,27.84,24.63,87.28,2.64,285.3,23.22
2021,8,2,12.13,99.15,25.85,28.09,24.07,86.42,2.54,275.1,22.71
2021,8,3,27.21,99.26,25.89,27.88,24.38,88.78,2.38,273.0,14.82
2021,8,4,20.6,99.31,25.97,27.77,24.78,89.77,2.56,273.6,15.53
2021,8,5,17.28,99.13,26.18,28.02,24.98,89.32,2.81,278.0,17.39
2021,8,6,19.85,99.03,26.18,28.08,24.7,89.38,2.61,277.9,18.95
2021,8,7,22.84,99.05,26.23,27.85,25.08,90.93,2.75,274.1,8.57
2021,8,8,11.85,99.07,25.8,27.79,24.54,90.84,1.9,264.3,16.2
2021,8,9,6.75,99.1,25.67,27.73,24.48,91.73,1.94,247.2,18.6
2021,8,10,22.64,99.08,25.39,27.0,24.51,92.36,2.09,273.4,14.99
2021,8,11,15.08,99.07,25.43,27.34,24.21,91.09,2.12,278.6,12.6
2021,8,12,18.42,99.18,25.13,26.26,24.47,92.45,1.93,288.1,15.66
2021,8,13,9.26,99.06,25.67,27.67,24.34,90.75,2.57,299.3,18.27
2021,8,14,7.35,98.98,25.49,27.2,24.24,89.88,2.37,286.8,17.41
2021,8,15,5.63,98.99,25.55,27.13,24.44,89.61,2.21,283.9,14.9
2021,8,16,12.15,99.05,25.69,27.24,24.62,90.37,2.11,283.7,15.41
2021,8,17,5.12,99.07,25.93,28.27,24.17,88.44,1.4,269.9,12.82
2021,8,18,19.29,99.02,24.62,26.8,23.15,89.05,1.8,199.5,15.47
2021,8,19,6.16,98.99,24.66,27.13,22.65,85.69,1.56,214.9,15.67
2021,8,20,0.78,99.0,25.39,27.78,23.67,84.85,1.16,295.6,17.88
2021,8,21,8.03,99.09,25.4,28.01,23.13,83.98,1.02,329.5,19.01
2021,8,22,1.83,99.04,25.58,28.79,22.99,82.54,1.17,307.1,20.27
2021,8,23,3.82,99.05,25.78,28.18,24.22,86.27,1.19,241.5,23.04
2021,8,24,7.42,99.06,25.67,27.86,24.1,85.7,1.48,211.0,23.48
2021,8,25,7.65,98.93,26.01,28.42,24.19,87.55,1.73,203.6,21.24
2021,8,26,12.49,98.8,26.19,28.45,24.57,86.58,1.51,229.8,18.7
2021,8,27,35.33,98.78,26.02,27.56,25.05,90.66,2.46,279.3,14.9
2021,8,28,34.45,98.75,25.53,26.36,24.79,91.12,2.38,283.3,12.19
2021,8,29,38.9,98.76,25.09,26.12,24.22,92.11,1.93,279.5,10.75
2021,8,30,22.21,98.79,25.66,27.82,23.84,89.12,2.13,286.1,20.14
2021,8,31,5.39,98.85,26.0,28.11,24.28,87.4,1.49,291.4,20.38
2021,9,1,10.63,99.01,26.25,28.45,24.49,87.04,2.14,274.6,20.68
2021,9,2,23.16,98.99,25.96,27.96,24.77,89.57,2.08,280.0,14.63
2021,9,3,37.46,98.97,25.41,27.11,24.32,89.86,1.56,262.4,15.33
2021,9,4,34.61,98.99,25.75,27.6,24.5,89.55,2.31,279.8,11.08
2021,9,5,43.1,99.0,25.41,26.88,24.4,91.37,2.57,281.2,11.92
2021,9,6,26.43,98.99,25.01,26.14,24.3,91.99,1.94,245.7,10.14
2021,9,7,32.03,98.93,25.49,26.77,24.47,91.88,2.34,264.3,9.31
2021,9,8,29.21,99.04,25.67,27.41,24.47,90.39,2.51,245.6,21.61
2021,9,9,10.54,99.15,25.62,27.7,24.18,89.7,2.17,261.9,23.91
2021,9,10,8.38,99.14,25.63,27.95,24.03,88.61,2.26,279.7,23.27
2021,9,11,20.71,99.03,25.79,27.69,24.47,89.3,2.28,253.1,18.86
2021,9,12,33.89,98.93,25.96,27.48,24.86,90.47,2.88,256.2,21.46
2021,9,13,27.34,98.86,25.83,27.09,24.97,91.72,3.08,264.8,16.91
2021,9,14,13.02,98.89,25.92,27.56,24.8,90.54,2.37,262.1,17.51
2021,9,15,9.47,98.98,25.9,27.96,24.48,89.62,1.98,247.6,20.71
2021,9,16,4.8,98.97,25.95,27.92,24.64,88.44,2.09,270.5,19.9
2021,9,17,1.49,98.93,25.98,28.12,24.59,87.15,1.54,289.1,22.72
2021,9,18,1.08,99.04,26.17,28.97,24.11,84.96,1.46,312.3,22.47
2021,9,19,0.81,99.18,26.27,29.28,24.01,85.33,1.68,316.8,22.36
2021,9,20,0.43,99.12,26.12,28.45,24.14,87.75,1.95,316.2,22.04
2021,9,21,6.95,99.06,26.04,28.37,24.64,87.9,2.11,307.4,22.57
2021,9,22,7.25,98.89,25.88,28.08,24.15,88.88,2.39,310.9,19.1
2021,9,23,8.43,98.92,26.14,28.37,24.51,88.75,2.04,300.3,18.94
2021,9,24,2.72,98.97,26.32,28.66,24.72,87.46,2.11,303.8,21.44
2021,9,25,2.04,98.95,26.18,28.59,24.51,87.23,1.74,294.3,22.88
2021,9,26,3.46,98.79,25.92,28.03,24.48,86.67,1.79,290.1,17.81
2021,9,27,14.53,98.72,25.85,27.76,24.58,88.19,2.4,281.4,15.72
2021,9,28,16.82,98.86,25.93,27.6,24.8,88.64,2.39,249.8,19.61
2021,9,29,17.89,99.01,25.7,27.57,24.43,88.86,1.54,203.8,21.67
2021,9,30,8.77,99.08,26.12,28.7,24.34,88.51,1.41,238.7,19.06
2021,10,1,10.99,99.0,26.4,29.04,24.59,88.13,1.81,303.9,22.54
2021,10,2,37.38,98.88,26.2,27.76,25.17,91.2,2.3,296.2,21.24
2021,10,3,16.31,98.9,26.72,29.58,24.86,88.77,1.42,260.9,20.32
2021,10,4,5.42,98.85,26.99,29.67,25.36,87.05,1.48,266.3,19.92
2021,10,5,16.7,98.82,26.93,29.55,25.27,86.18,1.21,263.2,21.51
2021,10,6,23.36,98.78,25.82,27.62,24.76,90.88,1.99,268.9,11.58
2021,10,7,3.42,98.83,26.1,28.51,24.05,86.38,1.25,228.7,20.0
2021,10,8,6.68,98.93,26.61,28.66,25.15,87.84,1.6,203.2,18.27
2021,10,9,12.43,99.05,26.61,28.56,25.32,87.67,1.45,211.7,13.25
